filename,bt_ir_1,bt_wv_1,bt_ir_2,bt_wv_2,bt_ir_3,bt_wv_3,bt_ir_4,bt_wv_4,bt_ir_5,bt_wv_5,bt_ir_6,bt_wv_6,bt_ir_7,bt_wv_7,bt_ir_8,bt_wv_8
20070601210000,33.8886079556372,32.491721542145115,33.780454156540635,32.284556588431094,33.3651468682351,32.24569911092485,33.275215604710034,32.17563830552091,33.23100970172355,32.21852182948451,33.568264646550375,32.195892359667795,33.24994006658944,32.26022681188296,33.17706996969068,32.239017125352525
20070602000000,33.87910069666475,32.49086387895375,33.71512439926321,32.42411131449943,33.60051655173738,32.31718635817048,33.159994898497594,32.34857206037117,33.278583252486484,32.367613884795624,33.476572102931755,32.340479104676035,33.31815098027526,32.32975143234237,33.674034099606146,32.37810601706962
20070602030000,33.654807722867204,32.453738849487934,33.77186370919325,32.40853258290362,33.79598449230003,32.39514917850598,33.63024263730469,32.37098253226178,33.34673117293594,32.32687726339036,33.12067094988411,32.28714570025054,32.70443445923214,32.229685631324294,32.64477345475659,32.28158742466571
20070602060000,33.719159493001605,32.308560304985896,33.61149317654316,32.32630240588368,33.63061847763625,32.43882354879607,33.746186548229794,32.346000024842986,33.593074776680005,32.30058351807091,33.53195894714769,32.35743290607225,33.104332134230084,32.282612739959205,32.18528042633928,32.17624440237167
20070602090000,33.6653048798926,32.263728052528734,33.824632963291144,32.34830612988524,33.90237921427897,32.34069500272273,33.89037387648655,32.308938878553285,33.81517797614873,32.32861287921584,33.8022922181268,32.32849592155861,33.46499615986879,32.29025466678225,33.318060381007605,32.3194211507925
20070602120000,33.83034956141768,32.233253804093856,33.79559027170408,32.254708261841614,33.967398775439854,32.280229068009824,33.85189165059433,32.30237785533843,33.941009053409324,32.31364085843241,33.588500265945946,32.27750614115256,33.591828885216565,32.276052179485376,33.90334715129183,32.32630810442737
20070602150000,33.93667674069645,32.27897400500091,33.93354435950557,32.27854065277939,33.86572613649172,32.27388348010306,33.527402445671704,32.33517841706786,33.00814826413682,32.30200404831204,33.53452700964363,32.32231656220763,34.04753046804294,32.33938408617362,33.854245418668235,32.350311760992916
20070602180000,33.90767018184112,32.32910594082022,33.951359959565956,32.365455853860624,33.65937951953925,32.391174374940114,33.19467630599439,32.37467348892874,32.939465471810976,32.40343187727568,33.731677715198806,32.46048356810241,33.998364693341365,32.415151296407764,33.76378156452333,32.428551067439976
20070602210000,33.87816910750381,32.65285934087317,33.79086758409572,32.59647884764667,33.4060049605735,32.55123363670889,33.56655265931833,32.53839269340487,33.77415582946726,32.49578815231074,33.86942326673753,32.50738997055923,33.61030624509689,32.51968794053902,33.294888313723106,32.55520556337192
20070603000000,33.865155707533724,32.83098066230429,33.893642708425226,32.813791607450696,33.74510013318096,32.79548732285747,33.58474125995795,32.758220891758995,33.79969563144089,32.75453283863029,33.654483507895144,32.69844436955928,33.46365580255844,32.71639247933033,33.184533848122015,32.70890571367209
20070603030000,33.9301324451454,32.883678299432894,33.887823355286756,32.90668139800507,33.72139988482634,32.88908642942983,33.744703022478234,32.868368378059,33.589127702796695,32.820467303581744,33.37884547238164,32.70814674838384,33.23769474844826,32.682509679254224,33.17342736291931,32.69854682751952
20070603060000,33.87952601425538,32.9473474829752,33.71665841898912,32.974298599958026,33.66542762969322,33.00091455610497,33.63540596001846,33.003125637862226,33.54313440702601,32.98147099097082,33.33950195145436,32.896791352632086,33.18851708843771,32.88349153669093,33.000244120231855,32.847092947449546
20070603090000,33.99835071734997,33.16535781836676,33.958630261387285,33.17745778554295,33.90571327685546,33.18143237539717,33.83631993473376,33.19023050798634,33.76703889771844,33.13883982229612,33.619544502137614,33.11091144528236,33.54043330750513,33.067729437248815,33.34537270831064,33.07302552200551
20070603120000,33.79996508233827,33.23760495623142,33.96953505897918,33.254129330949404,33.981670509511815,33.264759349650724,33.979097687871494,33.25169837772309,33.84379275791407,33.23004275975975,33.63833730874522,33.20201750184991,33.543848983553744,33.175017448696195,33.35399105724976,33.178230177415635
20070603150000,33.653640295869515,33.20182293757996,33.56944304852933,33.23296737186688,33.829304576138796,33.240613663639905,33.8887228815654,33.25319045147447,33.74303143007111,33.23960368912391,33.50450855800583,33.23844710859358,33.29034448454631,33.21634639681939,33.20289142599049,33.24761729395261
20070603180000,33.72889727816703,33.3622815292477,33.583846935463384,33.38284655081999,33.65711509064444,33.37049454419527,33.55219732770199,33.3905520019046,33.46204157310649,33.38899425448449,33.36888502224962,33.39244386848352,33.30058721078535,33.4111494272235,33.291375391880415,33.39905224585287
20070603210000,33.551275951908934,33.638004232026745,33.50126499637377,33.59051660672452,33.34871236543522,33.555105636191406,33.28702609173911,33.5329565284252,33.219231813643155,33.53705370594936,33.369475921287105,33.54557855427408,33.21714598183117,33.53606488490206,33.26324902136298,33.527892692704214
20070604000000,33.41884586003552,33.84112276171116,33.024162637257994,33.83260367398578,32.952059198591506,33.822999684231426,33.04475177969915,33.78029455346388,32.87255460659538,33.708210483042535,33.260890874566904,33.678364260776995,33.23377192104434,33.594767070710866,33.19071158550624,33.63753727612811
20070604030000,33.34141724152881,33.87303754944143,32.90447373896358,33.81886246060024,32.70720158486127,33.77563956759276,32.95049841255666,33.78010654634674,32.82934638423071,33.74217430317353,33.02415858914141,33.76191326663913,32.89357172246125,33.75157739980958,33.03486052819809,33.69341983457415
20070604060000,32.8072235543721,33.81933401211759,32.79226739305654,33.7506379348068,32.73657903271136,33.70565466774663,32.81098196568571,33.71099272191609,32.67307687646876,33.70514923919676,32.41142928255808,33.67599314153635,32.73225251253232,33.71296849717593,32.82647315814294,33.70863894092273
20070604090000,33.311006337321835,33.89593444004906,33.515629364321676,33.87976284570704,33.679399763615244,33.87395358282405,33.5530246142011,33.890405303858074,33.13961659922876,33.82925089742707,32.856808936932694,33.805225388176915,33.057798464617946,33.74462249129428,33.18320258483556,33.74904876651841
20070604120000,33.677360544863866,33.85632320673772,33.78054995976357,33.83164948213402,33.516450892900885,33.835730045766255,33.63261208012065,33.79184823788775,33.36013868260122,33.743429492070014,33.30084257897462,33.71580786348999,33.534039362924865,33.69025661431168,33.318311127436225,33.68365679735029
20070604150000,32.90340234573226,33.886193108643425,32.935424294041084,33.86959839679825,32.9560772336092,33.842932966704865,33.16606303405932,33.766224763299576,32.99510621084625,33.650786372283754,33.34306009571709,33.642363117536036,33.068870127407166,33.57523547386313,33.173631456470815,33.649708302912046
20070604180000,33.02757450507094,33.8023065820525,32.76383598945621,33.78480291171503,32.573233053351665,33.64164144025227,32.72079908976033,33.5051433967906,32.978452661509756,33.61121946010039,33.03555349374037,33.629427143555226,32.905551723974426,33.616219618071966,33.198926037185046,33.59267447679184
20070604210000,33.06221909031873,33.72132565557509,32.80522662831236,33.59891747848177,33.010800647634355,33.692990849301765,32.986852104213426,33.72049851760401,33.06577236620717,33.68012238839826,33.09783631182624,33.70538677599981,32.90496245400746,33.63546665535389,32.889664887044304,33.59892347379342
20070605000000,32.82062759637538,33.477338980190346,32.630585468606085,33.45580743340021,32.71971076040982,33.468508696632206,32.92415630526533,33.622983609099236,32.86920965891864,33.61643894447916,32.851358263475014,33.63332582004018,32.58649093735934,33.6369673385157,32.34107770332989,33.59567960487857
20070605030000,31.893231755294725,32.764107196480396,32.135784200976566,32.86765664394879,32.47178284975539,33.12404377344376,32.56026593544219,33.24087368157408,32.259161269913086,33.26792422923743,32.35094151730746,33.30792400904888,32.45966961426284,33.29672210256781,32.30706837509834,33.257713289558325
20070605060000,31.790853757766044,32.683264467740635,32.005918151150105,32.855026096671715,32.23175002756046,32.965765296909375,32.18298416105487,33.085641708834565,31.856869040237722,33.15102354922287,31.971438774708496,33.132147252883335,32.023469598028605,33.084550292562426,32.106996295310786,33.080247143150785
20070605120000,34.090883122398616,33.05077705169827,33.192944708889776,33.03173536822515,34.14908040756917,32.999575481793606,33.18775918404111,33.02534534260809,32.845304495174005,32.98571460464566,32.988925999621394,33.05168351541368,33.467086142726885,33.10538200871028,33.66440829458806,33.081695159395196
20070605150000,32.47237890128613,32.94307056304323,32.86780876762828,32.90285252828445,32.72631683903489,32.895391453388186,32.55125938715615,32.870550108331564,32.739319916879545,32.94884908773668,32.50438677483614,33.00952712035242,33.01591502952322,32.932693959805135,33.22268610204326,33.016724386968384
20070605180000,31.481325148457362,32.92063322962058,32.1307577037806,32.81068133152152,32.194920179048,32.8601694584802,32.03652530663147,32.85023267832952,32.633168159907875,32.9097687652155,32.2979318968692,32.8658367974527,32.94594395039664,32.77566830815831,32.72112305115511,32.89370754576506
20070605210000,31.071104011750066,32.936660470009784,31.506183943649656,32.9004351921137,31.88102090840667,32.72547364941304,31.86923637826423,32.4956217092188,32.093664557570655,32.71149705309388,32.04866640254233,32.771581332507445,32.35027639929214,32.76522971850528,32.56914908655605,32.91153070233474
20070606000000,31.020560529614816,32.89759382954647,30.665696650693366,32.648087661877945,30.753269939042745,32.54975757974336,31.248988765152397,32.65183328104366,31.5626266523899,32.79063925533216,31.78041563932183,32.80427305821402,32.02352908322949,32.862404455533245,32.116521814098405,32.919040511935705
20070606030000,31.085354833319638,32.610146683880785,31.021316978770336,32.535188880445524,30.463309976378508,32.28869917330735,30.808980805876303,32.590733107833096,30.666841848200225,32.61843935176892,31.09204762483876,32.64707656149095,31.319244997399206,32.55759845308097,31.297423388916076,32.506347865417716
20070606060000,33.09020421362422,32.590564922707294,31.96839849379475,32.477168917267335,30.928961780207445,32.30454943613051,29.542239224714365,31.74713458098583,29.667594105020857,31.87831518152105,30.535070461748745,32.21749963782091,31.118235252372042,32.63525610166328,31.400626030306107,32.59293984325964
20070606090000,32.40607803405126,32.59770496581861,32.68555448344912,32.448051733789,31.661304702267532,32.31874554354928,30.822824487959544,31.919352292975695,30.64648888214529,32.002038156049814,30.9057445692328,32.01390083281076,31.93407899315038,32.47915825062651,31.569423594476604,32.36297475420019
20070606120000,31.611509694914627,32.061123760335434,30.475913846867225,31.52134765781345,29.836060634407044,31.46690039413321,30.03236448308382,31.552763684329186,30.427849354336956,31.647607333684615,31.553211137568745,31.88480215009454,31.773504303147195,31.86680226471552,32.452015878937345,32.33765861991536
20070606180000,32.65605234607445,31.636926448289717,31.616140981469936,31.453201974078002,30.2104160160718,30.950847731456037,28.68979974587041,30.24267166048628,27.71970246955482,29.837027425310193,28.532416135369417,30.563513821436725,29.16408721759874,30.81077966669388,28.80914324051943,30.95701145289309
20070606210000,32.59751078232933,31.68620989736567,32.01071180925417,31.481176911206074,31.48747654997636,31.353096829635035,30.4690560029839,31.12694860705777,28.782321960233052,30.505212886558766,28.494614946126724,30.439215581359136,28.45332577526961,30.26928187742188,28.716243356267835,30.59401867911043
20070607000000,32.6186493267674,31.655762496886435,31.75122449020263,31.463376507019177,31.66240843686498,31.48966271113195,30.23293264526773,31.315114180594794,29.401019732979712,31.03326221827242,29.272641602386138,30.881994651719708,28.982774158441007,30.958795524099497,29.444638613214124,31.02058365014328
20070607030000,31.83163158802413,31.213750822593713,31.73457590566874,31.214840636240726,31.013356234888686,31.194358031844455,30.078437048427897,30.933355487373976,30.10986794615752,30.95852021899343,30.955268306825186,31.27442607407342,30.679214124278417,31.323654591136155,30.11579631104261,31.291797244663158
20070607060000,30.347399945655045,30.64726975348781,30.489003391901843,30.707840078449752,30.118622569248416,30.623149228892245,30.923383152141664,30.86067388974839,31.70339473825385,31.24074261835757,31.873451719319462,31.615288313634547,31.16287308592949,31.498564636301424,30.802948627496757,31.50936275509233
20070607090000,30.21367298262661,30.477530202445855,30.773518221227036,30.789380463800963,30.890250022740776,30.950377587274307,30.467019058413907,30.784768182183015,30.323132755406736,30.88453938281084,31.537563211161924,31.284029023374597,31.59403929046735,31.46446398092137,32.41446096991094,31.722714035491506
20070607120000,28.073702521209086,29.93596531693204,29.396937061091087,30.43335119575592,30.058695093744213,30.78473956035587,29.592573157231097,30.66780001504976,30.416921303900246,30.949391784379962,31.32933607142156,31.159046232901943,32.30463795235251,31.645748713658552,32.38009278926301,31.59986431616758
20070607150000,30.562673267312565,30.7332043350648,31.117615057749887,30.80750042379205,29.279013592909788,30.28270848886728,28.83879116521921,30.223799498906025,30.345760866098445,30.72956615663497,31.095829325783836,31.03426038877558,31.49660617420094,31.14110798130908,31.966074652755914,31.625845455295078
20070607180000,29.873738570885116,30.685526871048882,30.008854838378245,30.70983657727187,30.40067732881936,30.67885089156011,30.268622094806567,30.785786776797227,29.11460283241841,30.358315516372603,28.77599676696068,30.17983572663361,29.080393352926656,30.23487574303126,29.241464539140157,30.379313918280264
20070607210000,31.144617481010794,31.41755361021968,31.573417716497456,31.444584356847297,30.866895202095908,31.105969204837784,31.085336162540546,31.188219300609596,30.231808178749834,30.953626840588697,29.2388442629187,30.512607056454723,28.75611109007505,30.148664612148725,29.739590148604677,30.52596200190749
20070608000000,32.05595396356833,32.072010350589764,31.850165135647348,31.859279616480343,31.65359609126587,31.612452638520836,30.952232962919407,31.16191615669823,30.17944813086236,30.781736953928217,30.652946348831165,31.09281038878043,30.956096976121184,31.229633410350704,31.22376838299745,31.215890214521774
20071110120000,29.542600862938443,31.098957198157496,29.896902417990862,31.20334778504398,29.94203362061045,31.13614980265177,29.987338729886975,31.115645390803074,29.75396166580648,31.05520670362813,30.058918972044207,31.15458391474944,30.503283454856227,31.431366146535392,30.452976113233696,31.339047164069783
20071110150000,28.64687291340682,31.000798500566916,27.849862493871278,30.817960717251058,28.33049832142434,30.966666067334952,28.298879604687382,30.942722261951346,28.646870107551052,30.911195546696533,29.007748795050045,31.026975983726267,29.539497408005833,31.204845641592055,30.119308204707107,31.448529661638602
20071110180000,27.782038693605294,30.978387929911502,27.69069317990945,30.962223882862773,27.881914494500652,31.097589547205008,27.72127820705461,31.01754247175798,28.240250974743965,31.12091087076,29.209094790378234,31.499088084492424,29.995319253650834,31.689327904266694,30.29863019560522,32.01297561535704
20071110210000,31.683818420905926,32.607566516916556,31.021803350257613,32.666847779079866,30.683365107433552,32.6066855161097,30.379669280706857,32.33322535047125,30.259002225213376,32.2444404003658,30.23008125961242,32.10595270426928,29.744857014056073,31.940626484554354,30.003663561904638,32.02221421526154
20071111000000,32.66368714958042,32.425759180440345,32.29399650328017,32.490898345483245,31.975044112280695,32.82959072545231,32.390875757787,32.96142111310084,31.272798446346926,32.68804714961074,31.277685806048158,32.57472317639503,30.703892748266593,32.565362841920184,30.188877008744353,32.15873309658637
20071111030000,31.62757826109317,32.25793684591229,32.17109354343176,32.27486057795683,32.13619872870017,32.2841355183429,31.933888211496036,32.332489282256915,31.99389382332687,32.371218569683066,32.047104376036806,32.39216537653231,32.10262157969554,32.493436876157105,31.96100263011982,32.531551213046626
20071111060000,32.280493030921,31.897281479142656,32.06303502793728,31.926594041541396,32.22648528334527,31.960643553337615,32.28182849525853,32.01129410362916,31.860426335657895,32.10544551488882,31.77253457087424,32.175819667341074,31.713067226738904,32.29575581947164,31.999589872475898,32.31414203717587
20071111090000,32.466518813876334,32.12361530050786,32.33089696475318,32.13696223053555,32.214469107500705,32.139548732861,31.953589053984146,32.17824957823516,32.07284860509117,32.221990212339755,31.97941145641152,32.26180381791762,31.957198150805393,32.29089594763333,31.772291124024886,32.28889096986424
20071111120000,32.59593488973757,32.447195984445855,32.53834899353002,32.4147912530099,32.097769601148435,32.399881778630935,32.05019202500374,32.43505643016523,32.01037858816488,32.45959377656066,32.28171655772086,32.52606013203529,31.97251427506129,32.56537784208165,32.2370973746698,32.5538355257336
20071111150000,32.596312042285234,32.56116186849588,32.59584810768413,32.6205171831187,32.42632101912329,32.66690359643924,32.451653100443075,32.746257971491815,32.01130015213606,32.7936279761819,32.34466161227935,32.819031155950725,32.31259694826487,32.86359014018599,32.30034923289802,32.832433452532186
20071111180000,32.743016851618044,32.624250466212025,32.72245976473749,32.628272865169215,32.680110749928836,32.65585685605738,32.68207505429595,32.65908382503241,32.608663605320885,32.76389750946629,32.48336569078059,32.76438177032995,32.64650280998698,32.80946085003631,32.39870791146219,32.84060098635367
20071111210000,32.840106407188834,32.223277834863225,32.83571178689333,32.245450019840284,32.638839081781484,32.2428928675798,32.707354798774034,32.239485909745724,32.64349048938035,32.29334703513398,32.74672391183059,32.353755087596916,32.69632858943073,32.496491212511984,32.66356436508407,32.619155335828765
20071112000000,32.83820426074624,31.587040343626775,32.81409954510743,31.688109410479026,32.75574039647963,31.781724301521702,32.78700997034635,31.872559280508348,32.73543150058327,32.00877891456544,32.77194371981692,32.095998172919025,32.781463913348176,32.132338245039826,32.709111957193855,32.093029986503176
20071112030000,32.86526344290029,32.001057847414216,32.794453246283865,31.9165031543544,32.80022666576818,31.940198111529572,32.73592847683626,31.945199401476632,32.748915758130416,31.965979295735305,32.69437772859776,31.979701070858948,32.574024683478115,32.04521599176207,32.68523788754306,32.13806570659413
20071112060000,32.63660944293312,32.189039044183076,32.60117186249208,32.17744198443571,32.77817060532109,32.19755826211593,32.64045402217791,32.22526550018439,32.680233777889896,32.24399455160296,32.64122021837796,32.22216352645147,32.69273556117964,32.2289909676138,32.647048717873965,32.17235636241096
20071112090000,32.785236305793624,32.51387799900274,32.828218523890264,32.520074723203734,32.79396405951026,32.467276397478436,32.80219514177832,32.379450352532814,32.703126317579226,32.301850205445994,32.8620950475353,32.19702269322181,32.8212485356153,32.126779750869765,32.64656351433601,32.00980952705548
20071112120000,32.2704288319082,32.48757568017749,32.169808016289664,32.485350661214056,32.06488658412433,32.40130507007196,32.094295023448076,32.3019021730782,32.044412236212835,32.229603580149394,31.613839251692696,32.07318827190305,31.421066837930102,32.00037780356076,30.94589502160299,31.91099994811971
20071112150000,31.775466829156993,32.07820775278346,31.620152794797065,31.98277167244968,31.810102113662346,32.0257981800748,31.29680549680956,31.981236827616243,30.29673599580464,31.721213332407448,30.164804301646146,31.721482381727476,30.407141528799357,31.827569870168677,31.069520536285573,32.11866981079993
20071112180000,29.03614651835128,31.026771190179886,29.41356493839499,31.29986240265626,29.30112244843413,31.34125901363186,29.73448104130396,31.611802620799846,30.642953036118666,31.977544608722454,30.32336746934025,31.968482507078708,31.09164914752752,32.15299255710164,31.025562622320308,32.15470477776885
20071112210000,30.909574797479443,32.198615614178,30.909397940631568,32.405749751832396,30.965766914078625,32.467685016309886,31.168282844094808,32.35048154382241,31.1824689022421,32.18509494953195,30.8477455560913,32.062984099347645,31.591923240013138,32.29541419276551,31.456337735306633,32.271486361732876
20071113000000,30.84158483979108,32.140800556401686,31.124052338064566,32.203939598457396,31.237935978744083,32.351077466333194,31.225522509264604,32.35048747799815,31.576503979869585,32.4598281598456,31.612601450754283,32.3846377775674,31.706899499825337,32.34082182106254,31.63672777267917,32.47057640383095
20071113030000,32.55556740267299,32.26975433520282,32.60137931614104,32.334763434203246,32.546996579053506,32.33087417586831,32.38892450995089,32.3128880216521,32.52751982731803,32.31980177289886,32.595110365873644,32.238852895463296,32.51027996379954,32.14801109132269,32.694360028053204,32.129587875306804
20071113060000,32.16679614438761,32.23852403042015,32.082375167319015,32.29925147421734,32.09144232883532,32.3185356566678,32.01898753800183,32.380929870645616,31.876160589382895,32.500368318639,31.683282967500617,32.58757358356114,31.82884568104665,32.64232529617509,31.855825072229315,32.65742512360524
20071113090000,32.14606352531558,32.90930952246589,32.208900168500705,32.956969456482035,32.187867312966084,32.89464635714411,32.17285641125608,32.85072319487591,32.00429515901366,32.71643917524963,31.68987611872871,32.52450526871388,31.356783204626655,32.316257300844995,31.115767993385493,32.07162480144418
20071113120000,31.90883039379892,33.05948485053575,31.689388675647642,32.85258722145712,31.535800765639223,32.709400998700275,31.243990079272848,32.46614434947008,31.17623220961564,32.3048407011406,31.317220558841058,32.35909613289717,31.40080357721549,32.3260859312514,31.282007143660167,32.239898836577375
20071113150000,31.485046976182574,32.40866397197969,31.678026632845214,32.50781645579317,32.022870870087274,32.691652476760595,31.86172545948945,32.64093122872368,31.86581958239854,32.622083662838776,31.96386394395805,32.66655167829349,31.8463413790293,32.53078619432339,31.64464356930685,32.41362147759864
20071113180000,32.38549745156328,32.88718685658495,32.34064601345252,32.80182707049152,32.26746006803973,32.71281912129029,32.23904248219653,32.647553414072505,32.12655410447032,32.586852821577004,32.117882731104174,32.603656025701135,31.95362574073563,32.58632340312308,31.720980621673906,32.544490416686365
20071113210000,32.23558821824164,32.321378770245744,32.29258154182763,32.38911549144404,32.317822880954985,32.4458683479521,32.24786257116721,32.467162500768204,32.09298673202919,32.4874234723711,32.008734633198365,32.4245170943683,31.945135000469584,32.43235009117149,31.866703591987015,32.40678316111912
20071114000000,32.436473392265206,32.428937453865295,32.402555765958695,32.40458942537302,32.23629203981872,32.24695564780124,32.08489103292684,32.171896477694986,31.991315148217108,32.117257413847916,32.031196815466814,32.17164826427918,31.770762150309906,32.14510107956939,31.635523293508026,32.16280794446928
20071114030000,33.38277197979925,31.873751208934873,33.349722438295586,31.891588701664247,33.25939573613729,31.88401752432439,33.20090353923482,31.882847792584066,33.008848358001096,31.875457586058257,32.82469432420518,31.824194219606927,32.911705261669454,31.86752037727663,32.70042531904175,31.839565770934012
20071114060000,32.39760970513447,31.64917369134559,32.335492785418744,31.698985389026515,32.27117056396525,31.757094291152434,32.14743268895743,31.7903567033745,31.98583491898633,31.82487608628061,31.820219704937657,31.87008707819862,31.659947411067748,31.876468696233626,31.55774565810919,31.855505728933267
20071114090000,32.29722485271898,31.61456147044808,32.269659318506584,31.54577038977183,32.13716765614695,31.526407434546105,31.990055142397296,31.531627420845354,32.07766685709348,31.652785997554336,32.10941473648807,31.76759128047184,32.04868401373815,31.852075872050325,31.92501120806961,31.886762552368456
20071114120000,32.19479028660688,31.619079322634345,32.25259140202809,31.631562689581166,32.2743484654263,31.64658138031217,32.248674210293785,31.70899634922679,32.26191488948518,31.775788628507293,32.28634347485093,31.861359139761216,32.28001601521747,31.97376412843388,32.218390715792154,32.041144076993696
20071114150000,32.27408078623149,31.72686389337653,32.263960756724366,31.758386079327693,32.34641468124962,31.800116859684636,32.359143743105236,31.860056570267826,32.372211494703805,31.93903624252162,32.363449814131016,32.00001790331074,32.36873291185904,32.09014737188435,32.38190218008298,32.13286435113981
20071114180000,32.4245381855781,32.0119016788704,32.40966096468494,32.04627126430187,32.3830115001596,32.09075635415099,32.362755971262644,32.15705849749378,32.40904974192101,32.22544920205621,32.45755477726995,32.282283422297326,32.51837151703101,32.3138409773449,32.51588053767554,32.36920792428248
20071114210000,32.454809406699106,32.118283779624335,32.513383105991025,32.194124985385486,32.4585425498127,32.23767504776147,32.45451957418144,32.262494717853855,32.48902320276661,32.316596652157735,32.48921141709737,32.29439492281133,32.45075097086687,32.36295312316117,32.45483566294742,32.37640082351808
20071115000000,32.54615246747372,32.355842449187755,32.55918527867829,32.32220734127333,32.515108723573796,32.31868630816736,32.453843154371256,32.28817343525682,32.41176228505886,32.30602357293972,32.461468736353424,32.35542362776902,32.429730023484964,32.41630550538228,32.43370190068329,32.454618807330164
20071115030000,33.266900739094766,32.02689431799394,33.302135860362036,32.047460866246965,33.27394214030106,32.04646897925758,33.27192129016676,32.051081153191724,33.30978767607667,32.09321295093465,33.27075318308414,32.11899474849435,33.30004304972239,32.14950214293095,33.220631205988994,32.17573699051036
20071115060000,32.137320954396614,31.974487740322655,32.12417797236803,32.01801948593471,32.11096645565298,32.05414097405207,32.14202167182062,32.103642584548986,32.15231549457081,32.120011551994025,32.11835424711826,32.171001320139574,32.090128043162544,32.16008662274991,31.899333659364853,32.06971328153999
20071115090000,32.014860932532294,31.869816450072474,31.974895512799336,31.84659191303456,31.974081134742477,31.832878245320256,31.970847117790907,31.83899477631995,31.77505613392763,31.741060439092475,31.400692492483472,31.576893160765106,31.935940318364825,31.794220234540056,32.09997456764059,31.757457879344408
20071115120000,30.441843701552102,31.30408111065088,30.806549697711787,31.419992444307884,30.83748774658101,31.456089930170705,30.443299476443453,31.245491405278976,30.188228038960236,31.007431321904214,30.345406341504702,31.0592591402992,30.49689876055799,31.1794599179824,30.994912307836447,31.476614156326363
20071115150000,26.903505311469214,30.224676883917,26.310666834463692,29.991278503309474,26.436422653710093,30.040959429076295,27.409708981086947,30.25558192466826,29.246990860453018,30.881896209984635,29.48675569561419,30.963683053145168,29.309321924855592,30.94861574024323,29.766378346376396,31.1405436581236
