NAME,ISO_TIME,NATURE,LAT,LON
ASHOBAA,12-06-2015 00:00,TS,20.8,59.8
ASHOBAA,12-06-2015 03:00,TS,20.8,59.7
ASHOBAA,12-06-2015 06:00,TS,20.8,59.7
KOMEN,26-07-2015 00:00,TS,22,90.8
KOMEN,26-07-2015 03:00,TS,22,90.8
KOMEN,26-07-2015 06:00,TS,22,90.5
KOMEN,26-07-2015 09:00,TS,22,90.4
KOMEN,26-07-2015 12:00,TS,22,90.5
KOMEN,26-07-2015 15:00,TS,22,90.5
KOMEN,26-07-2015 18:00,TS,22,90.5
KOMEN,26-07-2015 21:00,TS,22,90.5
KOMEN,27-07-2015 00:00,TS,22,90.5
KOMEN,27-07-2015 03:00,TS,22,90.5
KOMEN,27-07-2015 06:00,TS,22,90.5
KOMEN,27-07-2015 09:00,TS,22,90.5
KOMEN,27-07-2015 12:00,TS,22,90.5
KOMEN,27-07-2015 15:00,TS,22,90.5
KOMEN,27-07-2015 18:00,TS,22,90.5
KOMEN,27-07-2015 21:00,TS,22,90.5
KOMEN,28-07-2015 00:00,TS,22,90.5
KOMEN,28-07-2015 03:00,TS,22,90.5
KOMEN,28-07-2015 06:00,MX,21.6,90.4
KOMEN,28-07-2015 09:00,MX,21.4,90.4
KOMEN,28-07-2015 12:00,MX,21.3,90.5
KOMEN,28-07-2015 15:00,MX,21.3,90.7
KOMEN,28-07-2015 18:00,MX,21.2,90.9
KOMEN,28-07-2015 21:00,MX,21,91
KOMEN,29-07-2015 00:00,MX,21,91.1
KOMEN,29-07-2015 03:00,MX,21,91.1
KOMEN,29-07-2015 06:00,MX,21.1,91.2
KOMEN,29-07-2015 09:00,MX,21.2,91.2
KOMEN,29-07-2015 12:00,MX,21.3,91.3
KOMEN,29-07-2015 15:00,MX,21.4,91.3
KOMEN,29-07-2015 18:00,MX,21.5,91.4
KOMEN,29-07-2015 21:00,MX,21.5,91.4
KOMEN,30-07-2015 00:00,MX,21.7,91.5
KOMEN,30-07-2015 03:00,MX,21.9,91.5
KOMEN,30-07-2015 06:00,MX,22.1,91.5
KOMEN,30-07-2015 09:00,MX,22.1,91.5
KOMEN,30-07-2015 12:00,MX,22.3,91.5
KOMEN,30-07-2015 15:00,MX,22.5,91.4
KOMEN,30-07-2015 18:00,MX,22.7,91.2
KOMEN,30-07-2015 21:00,MX,22.9,91.1
KOMEN,31-07-2015 00:00,MX,23.1,90.2
KOMEN,31-07-2015 03:00,TS,23.1,90
KOMEN,31-07-2015 06:00,TS,23.1,89.8
KOMEN,31-07-2015 09:00,TS,23.1,89.6
KOMEN,31-07-2015 12:00,TS,23.1,89.5
KOMEN,31-07-2015 15:00,TS,23.1,89.4
KOMEN,31-07-2015 18:00,TS,23.1,89.4
KOMEN,31-07-2015 21:00,TS,23.2,89.3
KOMEN,01-08-2015 00:00,TS,23.2,89.2
KOMEN,01-08-2015 03:00,TS,23.2,89.2
KOMEN,01-08-2015 06:00,TS,23.5,88.8
KOMEN,01-08-2015 09:00,TS,23.7,88.6
KOMEN,01-08-2015 12:00,TS,23.8,88.4
KOMEN,01-08-2015 15:00,TS,23.8,88
KOMEN,01-08-2015 18:00,TS,23.8,87.5
KOMEN,01-08-2015 21:00,TS,23.9,87.2
KOMEN,02-08-2015 00:00,TS,23.8,86.7
KOMEN,02-08-2015 03:00,TS,23.5,86
KOMEN,02-08-2015 06:00,TS,23.3,85.7
KOMEN,02-08-2015 09:00,TS,23.1,85.5
CHAPALA,27-10-2015 12:00,TS,10.7,65.1
CHAPALA,27-10-2015 15:00,TS,10.9,65
CHAPALA,27-10-2015 18:00,TS,11.1,64.9
CHAPALA,27-10-2015 21:00,TS,11.3,64.8
CHAPALA,28-10-2015 00:00,TS,11.6,64.7
CHAPALA,28-10-2015 03:00,TS,11.8,64.7
CHAPALA,28-10-2015 06:00,TS,12,64.8
CHAPALA,28-10-2015 09:00,TS,12.4,64.8
CHAPALA,28-10-2015 12:00,TS,12.7,64.8
CHAPALA,28-10-2015 15:00,TS,12.9,64.8
CHAPALA,28-10-2015 18:00,TS,13.1,64.6
CHAPALA,28-10-2015 21:00,TS,13.3,64.4
CHAPALA,29-10-2015 00:00,TS,13.6,64.3
CHAPALA,29-10-2015 03:00,TS,13.7,64.1
CHAPALA,29-10-2015 06:00,TS,13.9,63.8
CHAPALA,29-10-2015 09:00,TS,14,63.5
CHAPALA,29-10-2015 12:00,TS,14.2,63.2
CHAPALA,29-10-2015 15:00,TS,14.3,62.8
CHAPALA,29-10-2015 18:00,TS,14.3,62.5
CHAPALA,29-10-2015 21:00,TS,14.3,62.2
CHAPALA,30-10-2015 00:00,TS,14.3,61.8
CHAPALA,30-10-2015 03:00,TS,14.2,61.5
CHAPALA,30-10-2015 06:00,TS,14.2,61.1
CHAPALA,30-10-2015 09:00,TS,14.1,60.8
CHAPALA,30-10-2015 12:00,TS,14.1,60.6
CHAPALA,30-10-2015 15:00,TS,14,60.4
CHAPALA,30-10-2015 18:00,TS,13.9,60.2
CHAPALA,30-10-2015 21:00,TS,13.9,59.9
CHAPALA,31-10-2015 00:00,TS,13.8,59.6
CHAPALA,31-10-2015 03:00,TS,13.8,59.2
CHAPALA,31-10-2015 06:00,TS,13.8,58.7
CHAPALA,31-10-2015 09:00,TS,13.8,58.3
CHAPALA,31-10-2015 12:00,TS,13.8,57.9
CHAPALA,31-10-2015 15:00,TS,13.8,57.5
CHAPALA,31-10-2015 18:00,TS,13.8,57.2
CHAPALA,31-10-2015 21:00,TS,13.7,56.8
CHAPALA,01-11-2015 00:00,TS,13.7,56.4
CHAPALA,01-11-2015 03:00,TS,13.6,56.1
CHAPALA,01-11-2015 06:00,TS,13.6,55.7
CHAPALA,01-11-2015 09:00,TS,13.5,55.2
CHAPALA,01-11-2015 12:00,TS,13.6,54.7
CHAPALA,01-11-2015 15:00,TS,13.5,54.2
CHAPALA,01-11-2015 18:00,TS,13.4,53.7
CHAPALA,01-11-2015 21:00,TS,13.3,53.1
CHAPALA,02-11-2015 00:00,TS,13.2,52.6
CHAPALA,02-11-2015 03:00,TS,13.2,52.2
CHAPALA,02-11-2015 06:00,TS,13.3,51.6
CHAPALA,02-11-2015 09:00,TS,13.3,51
CHAPALA,02-11-2015 12:00,TS,13.4,50.6
CHAPALA,02-11-2015 15:00,TS,13.5,50
CHAPALA,02-11-2015 18:00,TS,13.7,49.6
CHAPALA,02-11-2015 21:00,TS,13.8,49.3
CHAPALA,03-11-2015 00:00,TS,14,48.9
CHAPALA,03-11-2015 03:00,TS,14.1,48.4
CHAPALA,03-11-2015 06:00,TS,14.1,47.9
CHAPALA,03-11-2015 09:00,TS,14.1,47.6
CHAPALA,03-11-2015 12:00,TS,14.1,47.4
CHAPALA,03-11-2015 15:00,TS,14.2,47.2
CHAPALA,03-11-2015 18:00,TS,14.3,47.1
CHAPALA,03-11-2015 21:00,TS,14.5,46.8
CHAPALA,04-11-2015 00:00,TS,14.8,46.5
MEGH,04-11-2015 12:00,DS,14,66.9
MEGH,04-11-2015 15:00,DS,14,66.6
MEGH,04-11-2015 18:00,TS,14,66.4
MEGH,04-11-2015 21:00,TS,14.1,66.1
MEGH,05-11-2015 00:00,TS,14.1,65.8
MEGH,05-11-2015 03:00,TS,14.1,65.4
MEGH,05-11-2015 06:00,TS,14,64.8
MEGH,05-11-2015 09:00,TS,14,64.3
MEGH,05-11-2015 12:00,TS,14,64
MEGH,05-11-2015 15:00,TS,13.9,63.6
MEGH,05-11-2015 18:00,TS,13.8,63.3
MEGH,05-11-2015 21:00,TS,13.7,62.9
MEGH,06-11-2015 00:00,TS,13.6,62.5
MEGH,06-11-2015 03:00,TS,13.4,62.2
MEGH,06-11-2015 06:00,TS,13.3,61.9
MEGH,06-11-2015 09:00,TS,13.1,61.6
MEGH,06-11-2015 12:00,TS,13.1,61.2
MEGH,06-11-2015 15:00,TS,12.9,60.9
MEGH,06-11-2015 18:00,TS,12.9,60.7
MEGH,06-11-2015 21:00,TS,12.8,60.4
MEGH,07-11-2015 00:00,TS,12.8,60.1
MEGH,07-11-2015 03:00,TS,12.8,59.6
MEGH,07-11-2015 06:00,TS,12.7,59.3
MEGH,07-11-2015 09:00,TS,12.7,58.8
MEGH,07-11-2015 12:00,TS,12.8,58.4
MEGH,07-11-2015 15:00,TS,12.7,57.9
MEGH,07-11-2015 18:00,TS,12.8,57.3
MEGH,07-11-2015 21:00,TS,12.7,56.7
MEGH,08-11-2015 00:00,TS,12.7,56.1
MEGH,08-11-2015 03:00,TS,12.7,55.5
MEGH,08-11-2015 06:00,TS,12.7,54.9
MEGH,08-11-2015 09:00,TS,12.7,54.2
MEGH,08-11-2015 12:00,TS,12.7,53.5
MEGH,08-11-2015 15:00,TS,12.6,52.8
MEGH,08-11-2015 18:00,TS,12.5,52.3
MEGH,08-11-2015 21:00,TS,12.4,51.6
MEGH,09-11-2015 00:00,TS,12.3,50.9
MEGH,09-11-2015 03:00,TS,12.2,50.2
MEGH,09-11-2015 06:00,TS,12.3,49.6
MEGH,09-11-2015 09:00,TS,12.3,48.9
MEGH,09-11-2015 12:00,TS,12.5,48.3
MEGH,09-11-2015 15:00,TS,12.5,48
MEGH,09-11-2015 18:00,TS,12.6,47.6
MEGH,09-11-2015 21:00,TS,12.7,47.3
MEGH,10-11-2015 00:00,TS,12.9,47
MEGH,10-11-2015 03:00,TS,13,46.8
MEGH,10-11-2015 06:00,TS,13.3,46.6
MEGH,10-11-2015 09:00,TS,13.5,46.6
MEGH,10-11-2015 12:00,MX,13.7,46.6
ROANU,17-05-2016 00:00,DS,10,80.8
ROANU,17-05-2016 03:00,MX,10.5,81
ROANU,17-05-2016 06:00,MX,10.8,81.1
ROANU,17-05-2016 09:00,MX,11.2,81.1
ROANU,17-05-2016 12:00,MX,11.7,81.1
ROANU,17-05-2016 15:00,MX,12.1,81.1
ROANU,17-05-2016 18:00,TS,12.5,81.1
ROANU,17-05-2016 21:00,TS,12.8,81.2
ROANU,18-05-2016 00:00,TS,13.1,81.2
ROANU,18-05-2016 03:00,TS,13.4,81.3
ROANU,18-05-2016 06:00,TS,13.9,81.3
ROANU,18-05-2016 09:00,TS,14.2,81.3
ROANU,18-05-2016 12:00,TS,14.4,81.3
ROANU,18-05-2016 15:00,TS,14.5,81.3
ROANU,18-05-2016 18:00,TS,14.7,81.3
ROANU,18-05-2016 21:00,TS,14.9,81.4
ROANU,19-05-2016 00:00,TS,15.1,81.6
ROANU,19-05-2016 03:00,TS,15.4,81.8
ROANU,19-05-2016 06:00,TS,15.4,82
ROANU,19-05-2016 09:00,TS,15.5,82.2
ROANU,19-05-2016 12:00,TS,15.8,82.5
ROANU,19-05-2016 15:00,TS,16.1,82.8
ROANU,19-05-2016 18:00,TS,16.5,83.1
ROANU,19-05-2016 21:00,TS,16.9,83.5
ROANU,20-05-2016 00:00,TS,17.4,84
ROANU,20-05-2016 03:00,TS,18.1,84.7
ROANU,20-05-2016 06:00,TS,18.6,85.1
ROANU,20-05-2016 09:00,TS,18.9,85.6
ROANU,20-05-2016 12:00,TS,19.4,86.7
ROANU,20-05-2016 15:00,TS,19.8,87.3
ROANU,20-05-2016 18:00,TS,20.2,88
ROANU,20-05-2016 21:00,TS,20.5,88.7
ROANU,21-05-2016 00:00,TS,20.9,89.4
ROANU,21-05-2016 03:00,TS,21.4,90.4
ROANU,21-05-2016 06:00,TS,21.9,91
ROANU,21-05-2016 09:00,TS,22.6,91.5
ROANU,21-05-2016 12:00,TS,23,92
ROANU,21-05-2016 15:00,TS,23.5,93
ROANU,21-05-2016 18:00,TS,24,94
ROANU,21-05-2016 21:00,TS,24.3,94.5
ROANU,22-05-2016 00:00,TS,24.5,94.7
KYANT,21-10-2016 00:00,TS,13.5,88.5
KYANT,21-10-2016 03:00,TS,13.6,88.8
KYANT,21-10-2016 06:00,TS,13.7,89.3
KYANT,21-10-2016 09:00,TS,13.8,89.6
KYANT,21-10-2016 12:00,TS,13.9,89.8
KYANT,21-10-2016 15:00,TS,13.9,89.9
KYANT,21-10-2016 18:00,TS,13.9,89.9
KYANT,21-10-2016 21:00,TS,13.9,89.9
KYANT,22-10-2016 00:00,TS,13.9,90.1
KYANT,22-10-2016 03:00,TS,14.1,90.7
KYANT,22-10-2016 06:00,TS,14.5,91.4
KYANT,22-10-2016 09:00,TS,14.8,91.8
KYANT,22-10-2016 12:00,TS,14.9,92.1
KYANT,22-10-2016 15:00,TS,15.1,92.3
KYANT,22-10-2016 18:00,TS,15.3,92.5
KYANT,22-10-2016 21:00,TS,15.4,92.6
KYANT,23-10-2016 00:00,TS,15.5,92.8
KYANT,23-10-2016 03:00,TS,15.6,92.8
KYANT,23-10-2016 06:00,TS,15.6,92.8
KYANT,23-10-2016 09:00,TS,15.7,92.9
KYANT,23-10-2016 12:00,TS,15.8,93
KYANT,23-10-2016 15:00,TS,15.9,93
KYANT,23-10-2016 18:00,TS,16,93.1
KYANT,23-10-2016 21:00,TS,16.1,93.1
KYANT,24-10-2016 00:00,TS,16.3,93.1
KYANT,24-10-2016 03:00,TS,16.3,93.1
KYANT,24-10-2016 06:00,TS,16.5,93.1
KYANT,24-10-2016 09:00,TS,16.7,92.8
KYANT,24-10-2016 12:00,TS,16.7,92.5
KYANT,24-10-2016 15:00,TS,16.7,92.3
KYANT,24-10-2016 18:00,TS,16.7,92.2
KYANT,24-10-2016 21:00,TS,16.7,92
KYANT,25-10-2016 00:00,TS,16.8,91.7
KYANT,25-10-2016 03:00,TS,16.8,91.4
KYANT,25-10-2016 06:00,TS,16.8,91.1
KYANT,25-10-2016 09:00,TS,16.7,90.8
KYANT,25-10-2016 12:00,TS,16.8,90.6
KYANT,25-10-2016 15:00,TS,16.6,90.2
KYANT,25-10-2016 18:00,TS,16.6,89.8
KYANT,25-10-2016 21:00,TS,16.4,89.5
KYANT,26-10-2016 00:00,TS,16.4,89
KYANT,26-10-2016 03:00,TS,16.3,88.5
KYANT,26-10-2016 06:00,TS,16.3,87.9
KYANT,26-10-2016 09:00,TS,16.2,87.4
KYANT,26-10-2016 12:00,TS,16.2,87
KYANT,26-10-2016 15:00,TS,16.1,86.6
KYANT,26-10-2016 18:00,TS,16,86.3
KYANT,26-10-2016 21:00,TS,15.9,85.8
KYANT,27-10-2016 00:00,TS,15.8,85.4
KYANT,27-10-2016 03:00,TS,15.7,84.8
KYANT,27-10-2016 06:00,TS,15.7,84.4
KYANT,27-10-2016 09:00,TS,15.6,83.9
KYANT,27-10-2016 12:00,TS,15.6,83.6
KYANT,27-10-2016 15:00,TS,15.4,83.3
KYANT,27-10-2016 18:00,TS,15.3,83
KYANT,27-10-2016 21:00,TS,15.2,82.8
KYANT,28-10-2016 00:00,TS,15.1,82.6
KYANT,28-10-2016 03:00,TS,15,82.4
KYANT,28-10-2016 06:00,TS,14.9,82.1
KYANT,28-10-2016 09:00,TS,14.8,81.9
KYANT,28-10-2016 12:00,TS,14.6,81.7
KYANT,28-10-2016 15:00,TS,14.4,81.5
KYANT,28-10-2016 18:00,DS,14.3,81.3
KYANT,28-10-2016 21:00,DS,14.2,81.2
KYANT,29-10-2016 00:00,DS,14.2,81.2
KYANT,29-10-2016 03:00,DS,14.1,81.1
KYANT,29-10-2016 06:00,DS,14,81
NADA,29-11-2016 12:00,TS,6.8,87.7
NADA,29-11-2016 15:00,TS,7.2,87.3
NADA,29-11-2016 18:00,TS,7.5,86.8
NADA,29-11-2016 21:00,TS,7.8,86.3
NADA,30-11-2016 00:00,TS,8.2,85.9
NADA,30-11-2016 03:00,TS,8.6,85.3
NADA,30-11-2016 06:00,TS,9,84.9
NADA,30-11-2016 09:00,TS,9.6,84.3
NADA,30-11-2016 12:00,TS,9.8,83.9
NADA,30-11-2016 15:00,TS,10,83.4
NADA,30-11-2016 18:00,TS,10.3,83
NADA,30-11-2016 21:00,TS,10.3,82.2
NADA,01-12-2016 00:00,TS,10.4,82
NADA,01-12-2016 03:00,TS,10.4,81.7
NADA,01-12-2016 06:00,TS,10.5,81.3
NADA,01-12-2016 09:00,TS,10.6,80.9
NADA,01-12-2016 12:00,TS,10.8,80.6
NADA,01-12-2016 15:00,TS,10.8,80.4
NADA,01-12-2016 18:00,TS,10.8,80.1
NADA,01-12-2016 21:00,TS,10.8,79.9
NADA,02-12-2016 00:00,MX,10.9,79.6
NADA,02-12-2016 03:00,DS,11,79.3
NADA,02-12-2016 06:00,DS,11,78.9
VARDAH,06-12-2016 06:00,TS,7.8,91.7
VARDAH,06-12-2016 09:00,TS,8.2,91.3
VARDAH,06-12-2016 12:00,TS,8.4,91
VARDAH,06-12-2016 15:00,TS,8.7,91
VARDAH,06-12-2016 18:00,MX,9.1,91
VARDAH,06-12-2016 21:00,MX,9.4,91
VARDAH,07-12-2016 00:00,MX,9.6,91
VARDAH,07-12-2016 03:00,MX,9.8,91.1
VARDAH,07-12-2016 06:00,MX,9.9,91.2
VARDAH,07-12-2016 09:00,MX,10.1,91.2
VARDAH,07-12-2016 12:00,TS,10.3,91.3
VARDAH,07-12-2016 15:00,TS,10.5,91.3
VARDAH,07-12-2016 18:00,TS,10.8,91.3
VARDAH,07-12-2016 21:00,TS,11,91.3
VARDAH,08-12-2016 00:00,TS,11.1,91.3
VARDAH,08-12-2016 03:00,TS,11.3,91.3
VARDAH,08-12-2016 06:00,TS,11.4,91.3
VARDAH,08-12-2016 09:00,TS,11.4,91.2
VARDAH,08-12-2016 12:00,TS,11.4,91.2
VARDAH,08-12-2016 15:00,TS,11.5,91.1
VARDAH,08-12-2016 18:00,TS,11.6,91
VARDAH,08-12-2016 21:00,TS,11.7,90.9
VARDAH,09-12-2016 00:00,TS,11.8,90.7
VARDAH,09-12-2016 03:00,TS,11.9,90.6
VARDAH,09-12-2016 06:00,TS,12,90.5
VARDAH,09-12-2016 09:00,TS,12.1,90.3
VARDAH,09-12-2016 12:00,TS,12.2,90
VARDAH,09-12-2016 15:00,TS,12.2,89.7
VARDAH,09-12-2016 18:00,TS,12.3,89.4
VARDAH,09-12-2016 21:00,TS,12.5,88.8
VARDAH,10-12-2016 00:00,TS,12.6,88.3
VARDAH,10-12-2016 03:00,TS,12.7,87.8
VARDAH,10-12-2016 06:00,TS,12.9,87.3
VARDAH,10-12-2016 09:00,TS,13,86.7
VARDAH,10-12-2016 12:00,TS,13,86.4
VARDAH,10-12-2016 15:00,TS,13.1,85.9
VARDAH,10-12-2016 18:00,TS,13.1,85.4
VARDAH,10-12-2016 21:00,TS,13,85.1
VARDAH,11-12-2016 00:00,TS,13.1,84.8
VARDAH,11-12-2016 03:00,TS,13,84.4
VARDAH,11-12-2016 06:00,TS,13.1,83.8
VARDAH,11-12-2016 09:00,TS,13.1,83.4
VARDAH,11-12-2016 12:00,TS,13.2,83.2
VARDAH,11-12-2016 15:00,TS,13.2,82.7
VARDAH,11-12-2016 18:00,TS,13.1,82.4
VARDAH,11-12-2016 21:00,TS,13.2,82
VARDAH,12-12-2016 00:00,TS,13.2,81.7
VARDAH,12-12-2016 03:00,TS,13.2,81.3
VARDAH,12-12-2016 06:00,TS,13.2,80.8
VARDAH,12-12-2016 09:00,TS,13.2,80.3
VARDAH,12-12-2016 12:00,TS,13.1,79.9
VARDAH,12-12-2016 15:00,TS,13.1,79.4
VARDAH,12-12-2016 18:00,TS,13,78.9
VARDAH,12-12-2016 21:00,TS,13,78.4
VARDAH,13-12-2016 00:00,TS,13,77.8
VARDAH,13-12-2016 03:00,TS,13,77.4
VARDAH,13-12-2016 06:00,TS,13,77
VARDAH,13-12-2016 09:00,TS,13,76.5
VARDAH,13-12-2016 12:00,TS,13.1,76
VARDAH,13-12-2016 15:00,TS,13.2,75.6
VARDAH,13-12-2016 18:00,DS,13.2,75.1
VARDAH,13-12-2016 21:00,DS,13.2,74.5
VARDAH,14-12-2016 00:00,DS,13.2,74
VARDAH,14-12-2016 03:00,DS,13.2,73.6
VARDAH,14-12-2016 06:00,DS,13.1,73.2
VARDAH,14-12-2016 09:00,DS,13,72.9
VARDAH,14-12-2016 12:00,TS,12.9,72.6
VARDAH,14-12-2016 15:00,TS,12.8,72.2
VARDAH,14-12-2016 18:00,TS,12.6,71.8
VARDAH,14-12-2016 21:00,TS,12.4,71.4
VARDAH,15-12-2016 00:00,TS,12.2,71
VARDAH,15-12-2016 03:00,TS,12,70.6
VARDAH,15-12-2016 06:00,TS,11.8,70.2
VARDAH,15-12-2016 09:00,TS,11.6,69.9
VARDAH,15-12-2016 12:00,TS,11.4,69.5
VARDAH,15-12-2016 15:00,TS,11.2,69
VARDAH,15-12-2016 18:00,TS,11.1,68.5
VARDAH,15-12-2016 21:00,TS,11.1,68
VARDAH,16-12-2016 00:00,TS,11.2,67.5
VARDAH,16-12-2016 03:00,TS,11.2,66.9
VARDAH,16-12-2016 06:00,TS,11.2,66.4
VARDAH,16-12-2016 09:00,TS,11.2,65.9
VARDAH,16-12-2016 12:00,TS,11.2,65.4
VARDAH,16-12-2016 15:00,TS,11.2,64.9
VARDAH,16-12-2016 18:00,TS,11.1,64.2
VARDAH,16-12-2016 21:00,TS,11,63.1
VARDAH,17-12-2016 00:00,TS,11.1,62.1
VARDAH,17-12-2016 03:00,TS,11.2,61.4
VARDAH,17-12-2016 06:00,TS,11,60.8
VARDAH,17-12-2016 09:00,TS,10.8,60.3
VARDAH,17-12-2016 12:00,TS,10.6,59.8
VARDAH,17-12-2016 15:00,TS,10.2,59.1
VARDAH,17-12-2016 18:00,TS,9.8,58.3
VARDAH,17-12-2016 21:00,TS,9.5,57.4
VARDAH,18-12-2016 00:00,TS,9.4,56.8
VARDAH,18-12-2016 03:00,TS,9.3,56.1
VARDAH,18-12-2016 06:00,TS,9.3,55.4
VARDAH,18-12-2016 09:00,TS,9.3,54.6
VARDAH,18-12-2016 12:00,TS,9.3,53.7
VARDAH,18-12-2016 15:00,TS,9.3,52.9
VARDAH,18-12-2016 18:00,TS,9.2,52.1
VARDAH,18-12-2016 21:00,TS,9.1,51.5
VARDAH,19-12-2016 00:00,TS,8.9,51
