filename,timestamp,year_sine,day_sine,moon_phase
20070531063000,2007-05-31 06:30:00,0.5307300481619334,0.9914448613738104,0.15210265946004975
20070531070000,2007-05-31 07:00:00,0.5307300481619334,0.9659258262890683,0.1480587093667561
20070531073000,2007-05-31 07:30:00,0.5307300481619334,0.9238795325112867,0.1440110419912951
20070531080000,2007-05-31 08:00:00,0.5307300481619334,0.8660254037844387,0.13995972060358783
20070531083000,2007-05-31 08:30:00,0.5307300481619334,0.7933533402912354,0.13590480866577173
20070531090000,2007-05-31 09:00:00,0.5307300481619334,0.7071067811865476,0.13184636983152523
20070531093000,2007-05-31 09:30:00,0.5307300481619334,0.6087614290087209,0.12778446794513365
20070531100000,2007-05-31 10:00:00,0.5307300481619334,0.49999999999999994,0.1237191670408286
20070531103000,2007-05-31 10:30:00,0.5307300481619334,0.3826834323650899,0.11965053134210228
20070531110000,2007-05-31 11:00:00,0.5307300481619334,0.258819045102521,0.1155786252608901
20070531113000,2007-05-31 11:30:00,0.5307300481619334,0.13052619222005157,0.11150351339658553
20070531120000,2007-05-31 12:00:00,0.5307300481619334,-3.216245299353273e-16,0.10742526053560483
20070531123000,2007-05-31 12:30:00,0.5307300481619334,-0.13052619222005177,0.10334393165022449
20070531130000,2007-05-31 13:00:00,0.5307300481619334,-0.2588190451025208,0.09925959189800604
20070531133000,2007-05-31 13:30:00,0.5307300481619334,-0.38268343236508967,0.09517230662066303
20070531140000,2007-05-31 14:00:00,0.5307300481619334,-0.5000000000000001,0.09108214134349371
20070531143000,2007-05-31 14:30:00,0.5307300481619334,-0.6087614290087207,0.0869891617742333
20070531150000,2007-05-31 15:00:00,0.5307300481619334,-0.7071067811865475,0.08289343380227056
20070531153000,2007-05-31 15:30:00,0.5307300481619334,-0.7933533402912349,0.07879502349787636
20070531160000,2007-05-31 16:00:00,0.5307300481619334,-0.8660254037844385,0.07469399711095011
20070531163000,2007-05-31 16:30:00,0.5307300481619334,-0.9238795325112865,0.07059042107029541
20070531170000,2007-05-31 17:00:00,0.5307300481619334,-0.9659258262890681,0.06648436198279811
20070531173000,2007-05-31 17:30:00,0.5307300481619334,-0.9914448613738104,0.062375886632089754
20070531180000,2007-05-31 18:00:00,0.5307300481619334,-1.0,0.05826506197780852
20070531183000,2007-05-31 18:30:00,0.5307300481619334,-0.9914448613738105,0.05415195515455014
20070531190000,2007-05-31 19:00:00,0.5307300481619334,-0.9659258262890684,0.05003663347085523
20070531193000,2007-05-31 19:30:00,0.5307300481619334,-0.9238795325112866,0.045919164408188724
20070531200000,2007-05-31 20:00:00,0.5307300481619334,-0.8660254037844386,0.0417996156198603
20070531203000,2007-05-31 20:30:00,0.5307300481619334,-0.7933533402912352,0.03767805492992798
20070531210000,2007-05-31 21:00:00,0.5307300481619334,-0.7071067811865477,0.03355455033229719
20070531213000,2007-05-31 21:30:00,0.5307300481619334,-0.608761429008721,0.02942916998950426
20070531220000,2007-05-31 22:00:00,0.5307300481619334,-0.5000000000000004,0.025301982231496052
20070531223000,2007-05-31 22:30:00,0.5307300481619334,-0.38268343236508956,0.0211730555548736
20070531230000,2007-05-31 23:00:00,0.5307300481619334,-0.2588190451025207,0.01704245862137937
20070531233000,2007-05-31 23:30:00,0.5307300481619334,-0.13052619222005168,0.012910260257061695
20070601000000,2007-06-01 00:00:00,0.5160623910158528,0.0,0.008776529450896504
20070601003000,2007-06-01 00:30:00,0.5160623910158528,0.13052619222005157,0.0046413353538352145
20070601010000,2007-06-01 01:00:00,0.5160623910158528,0.25881904510252074,0.0005047472773850568
20070601013000,2007-06-01 01:30:00,0.5160623910158528,0.38268343236508984,-0.003633165307330479
20070601020000,2007-06-01 02:00:00,0.5160623910158528,0.49999999999999994,-0.007772332770989702
20070601023000,2007-06-01 02:30:00,0.5160623910158528,0.6087614290087207,-0.011912685327175628
20070601030000,2007-06-01 03:00:00,0.5160623910158528,0.7071067811865476,-0.016054153033585976
20070601033000,2007-06-01 03:30:00,0.5160623910158528,0.7933533402912352,-0.020196665793312824
20070601040000,2007-06-01 04:00:00,0.5160623910158528,0.8660254037844386,-0.024340153356121236
20070601043000,2007-06-01 04:30:00,0.5160623910158528,0.9238795325112867,-0.02848454531970186
20070601050000,2007-06-01 05:00:00,0.5160623910158528,0.9659258262890683,-0.03262977113082554
20070601053000,2007-06-01 05:30:00,0.5160623910158528,0.9914448613738104,-0.03677576008692583
20070601060000,2007-06-01 06:00:00,0.5160623910158528,1.0,-0.040922441337054166
20070601063000,2007-06-01 06:30:00,0.5160623910158528,0.9914448613738104,-0.04506974388337546
20070601070000,2007-06-01 07:00:00,0.5160623910158528,0.9659258262890683,-0.04921759658247606
20070601073000,2007-06-01 07:30:00,0.5160623910158528,0.9238795325112867,-0.05336592814673158
20070601080000,2007-06-01 08:00:00,0.5160623910158528,0.8660254037844387,-0.05751466714553088
20070601083000,2007-06-01 08:30:00,0.5160623910158528,0.7933533402912354,-0.06166374200680238
20070601090000,2007-06-01 09:00:00,0.5160623910158528,0.7071067811865476,-0.06581308101817326
20070601093000,2007-06-01 09:30:00,0.5160623910158528,0.6087614290087209,-0.06996261232852555
20070601100000,2007-06-01 10:00:00,0.5160623910158528,0.49999999999999994,-0.07411226394935996
20070601103000,2007-06-01 10:30:00,0.5160623910158528,0.3826834323650899,-0.07826196375607154
20070601110000,2007-06-01 11:00:00,0.5160623910158528,0.258819045102521,-0.08241163948949996
20070601113000,2007-06-01 11:30:00,0.5160623910158528,0.13052619222005157,-0.08656121875716506
20070601120000,2007-06-01 12:00:00,0.5160623910158528,-3.216245299353273e-16,-0.09071062903508369
20070601123000,2007-06-01 12:30:00,0.5160623910158528,-0.13052619222005177,-0.09485979766872431
20070601130000,2007-06-01 13:00:00,0.5160623910158528,-0.2588190451025208,-0.09900865187477939
20070601133000,2007-06-01 13:30:00,0.5160623910158528,-0.38268343236508967,-0.10315711874241934
20070601140000,2007-06-01 14:00:00,0.5160623910158528,-0.5000000000000001,-0.10730512523499362
20070601143000,2007-06-01 14:30:00,0.5160623910158528,-0.6087614290087207,-0.1114525981913094
20070601150000,2007-06-01 15:00:00,0.5160623910158528,-0.7071067811865475,-0.11559946432713321
20070601153000,2007-06-01 15:30:00,0.5160623910158528,-0.7933533402912349,-0.11974565023685425
20070601160000,2007-06-01 16:00:00,0.5160623910158528,-0.8660254037844385,-0.12389108239490594
20070601163000,2007-06-01 16:30:00,0.5160623910158528,-0.9238795325112865,-0.1280356871570107
20070601170000,2007-06-01 17:00:00,0.5160623910158528,-0.9659258262890681,-0.132179390762133
20070601173000,2007-06-01 17:30:00,0.5160623910158528,-0.9914448613738104,-0.13632211933374108
20070601180000,2007-06-01 18:00:00,0.5160623910158528,-1.0,-0.14046379888143415
20070601183000,2007-06-01 18:30:00,0.5160623910158528,-0.9914448613738105,-0.14460435530244276
20070601190000,2007-06-01 19:00:00,0.5160623910158528,-0.9659258262890684,-0.1487437143831921
20070601193000,2007-06-01 19:30:00,0.5160623910158528,-0.9238795325112866,-0.15288180180092023
20070601200000,2007-06-01 20:00:00,0.5160623910158528,-0.8660254037844386,-0.1570185431250538
20070601203000,2007-06-01 20:30:00,0.5160623910158528,-0.7933533402912352,-0.1611538638191209
20070601210000,2007-06-01 21:00:00,0.5160623910158528,-0.7071067811865477,-0.16528768924205905
20070601213000,2007-06-01 21:30:00,0.5160623910158528,-0.608761429008721,-0.1694199446498401
20070601220000,2007-06-01 22:00:00,0.5160623910158528,-0.5000000000000004,-0.1735505551970497
20070601223000,2007-06-01 22:30:00,0.5160623910158528,-0.38268343236508956,-0.17767944593875973
20070601230000,2007-06-01 23:00:00,0.5160623910158528,-0.2588190451025207,-0.18180654183164907
20070601233000,2007-06-01 23:30:00,0.5160623910158528,-0.13052619222005168,-0.18593176773605147
20070602000000,2007-06-02 00:00:00,0.5012418134457758,0.0,-0.190055048417443
20070602003000,2007-06-02 00:30:00,0.5012418134457758,0.13052619222005157,-0.1941763085479195
20070602010000,2007-06-02 01:00:00,0.5012418134457758,0.25881904510252074,-0.19829547270803027
20070602013000,2007-06-02 01:30:00,0.5012418134457758,0.38268343236508984,-0.20241246538829738
20070602020000,2007-06-02 02:00:00,0.5012418134457758,0.49999999999999994,-0.20652721099088947
20070602023000,2007-06-02 02:30:00,0.5012418134457758,0.6087614290087207,-0.2106396338312171
20070602030000,2007-06-02 03:00:00,0.5012418134457758,0.7071067811865476,-0.21474965813986094
20070602033000,2007-06-02 03:30:00,0.5012418134457758,0.7933533402912352,-0.2188572080636972
20070602040000,2007-06-02 04:00:00,0.5012418134457758,0.8660254037844386,-0.22296220766810057
20070602043000,2007-06-02 04:30:00,0.5012418134457758,0.9238795325112867,-0.22706458093833068
20070602050000,2007-06-02 05:00:00,0.5012418134457758,0.9659258262890683,-0.23116425178122077
20070602053000,2007-06-02 05:30:00,0.5012418134457758,0.9914448613738104,-0.23526114402684964
20070602060000,2007-06-02 06:00:00,0.5012418134457758,1.0,-0.23935518143025292
20070602063000,2007-06-02 06:30:00,0.5012418134457758,0.9914448613738104,-0.24344628767329382
20070602070000,2007-06-02 07:00:00,0.5012418134457758,0.9659258262890683,-0.2475343863659965
20070602073000,2007-06-02 07:30:00,0.5012418134457758,0.9238795325112867,-0.251619401048345
20070602080000,2007-06-02 08:00:00,0.5012418134457758,0.8660254037844387,-0.2557012551922649
20070602083000,2007-06-02 08:30:00,0.5012418134457758,0.7933533402912354,-0.25977987220283405
20070602090000,2007-06-02 09:00:00,0.5012418134457758,0.7071067811865476,-0.26385517542044734
20070602093000,2007-06-02 09:30:00,0.5012418134457758,0.6087614290087209,-0.26792708812220517
20070602100000,2007-06-02 10:00:00,0.5012418134457758,0.49999999999999994,-0.271995533523708
20070602103000,2007-06-02 10:30:00,0.5012418134457758,0.3826834323650899,-0.27606043478084524
20070602110000,2007-06-02 11:00:00,0.5012418134457758,0.258819045102521,-0.28012171499133154
20070602113000,2007-06-02 11:30:00,0.5012418134457758,0.13052619222005157,-0.2841792971967396
20070602120000,2007-06-02 12:00:00,0.5012418134457758,-3.216245299353273e-16,-0.2882331043837245
20070602123000,2007-06-02 12:30:00,0.5012418134457758,-0.13052619222005177,-0.2922830594861302
20070602130000,2007-06-02 13:00:00,0.5012418134457758,-0.2588190451025208,-0.2963290853867169
20070602133000,2007-06-02 13:30:00,0.5012418134457758,-0.38268343236508967,-0.3003711049184851
20070602140000,2007-06-02 14:00:00,0.5012418134457758,-0.5000000000000001,-0.3044090408668866
20070602143000,2007-06-02 14:30:00,0.5012418134457758,-0.6087614290087207,-0.3084428159711436
20070602150000,2007-06-02 15:00:00,0.5012418134457758,-0.7071067811865475,-0.31247235292634534
20070602153000,2007-06-02 15:30:00,0.5012418134457758,-0.7933533402912349,-0.31649757438469306
20070602160000,2007-06-02 16:00:00,0.5012418134457758,-0.8660254037844385,-0.3205184029577554
20070602163000,2007-06-02 16:30:00,0.5012418134457758,-0.9238795325112865,-0.3245347612177868
20070602170000,2007-06-02 17:00:00,0.5012418134457758,-0.9659258262890681,-0.32854657169966217
20070602173000,2007-06-02 17:30:00,0.5012418134457758,-0.9914448613738104,-0.33255375690240196
20070602180000,2007-06-02 18:00:00,0.5012418134457758,-1.0,-0.3365562392912008
20070602183000,2007-06-02 18:30:00,0.5012418134457758,-0.9914448613738105,-0.3405539412988703
20070602190000,2007-06-02 19:00:00,0.5012418134457758,-0.9659258262890684,-0.34454678532769484
20070602193000,2007-06-02 19:30:00,0.5012418134457758,-0.9238795325112866,-0.3485346937511233
20070602200000,2007-06-02 20:00:00,0.5012418134457758,-0.8660254037844386,-0.35251758891544543
20070602203000,2007-06-02 20:30:00,0.5012418134457758,-0.7933533402912352,-0.3564953931416292
20070602210000,2007-06-02 21:00:00,0.5012418134457758,-0.7071067811865477,-0.360468028726904
20070602213000,2007-06-02 21:30:00,0.5012418134457758,-0.608761429008721,-0.3644354179466223
20070602220000,2007-06-02 22:00:00,0.5012418134457758,-0.5000000000000004,-0.36839748305576664
20070602223000,2007-06-02 22:30:00,0.5012418134457758,-0.38268343236508956,-0.3723541462909215
20070602230000,2007-06-02 23:00:00,0.5012418134457758,-0.2588190451025207,-0.37630532987186316
20070602233000,2007-06-02 23:30:00,0.5012418134457758,-0.13052619222005168,-0.3802509560030632
20070603000000,2007-06-03 00:00:00,0.48627270710868997,0.0,-0.3841909468758948
20070603003000,2007-06-03 00:30:00,0.48627270710868997,0.13052619222005157,-0.3881252246698687
20070603010000,2007-06-03 01:00:00,0.48627270710868997,0.25881904510252074,-0.3920537115545055
20070603013000,2007-06-03 01:30:00,0.48627270710868997,0.38268343236508984,-0.39597632969115826
20070603020000,2007-06-03 02:00:00,0.48627270710868997,0.49999999999999994,-0.3998930012346215
20070603023000,2007-06-03 02:30:00,0.48627270710868997,0.6087614290087207,-0.40380364833459825
20070603030000,2007-06-03 03:00:00,0.48627270710868997,0.7071067811865476,-0.40770819313787837
20070603033000,2007-06-03 03:30:00,0.48627270710868997,0.7933533402912352,-0.4116065577896638
20070603040000,2007-06-03 04:00:00,0.48627270710868997,0.8660254037844386,-0.4154986644352948
20070603043000,2007-06-03 04:30:00,0.48627270710868997,0.9238795325112867,-0.4193844352221517
20070603050000,2007-06-03 05:00:00,0.48627270710868997,0.9659258262890683,-0.4232637923009891
20070603053000,2007-06-03 05:30:00,0.48627270710868997,0.9914448613738104,-0.4271366578280412
20070603060000,2007-06-03 06:00:00,0.48627270710868997,1.0,-0.4310029539663138
20070603063000,2007-06-03 06:30:00,0.48627270710868997,0.9914448613738104,-0.43486260288748074
20070603070000,2007-06-03 07:00:00,0.48627270710868997,0.9659258262890683,-0.43871552677349845
20070603073000,2007-06-03 07:30:00,0.48627270710868997,0.9238795325112867,-0.4425616478182408
20070603080000,2007-06-03 08:00:00,0.48627270710868997,0.8660254037844387,-0.44640088822918556
20070603083000,2007-06-03 08:30:00,0.48627270710868997,0.7933533402912354,-0.45023317022919823
20070603090000,2007-06-03 09:00:00,0.48627270710868997,0.7071067811865476,-0.4540584160577144
20070603093000,2007-06-03 09:30:00,0.48627270710868997,0.6087614290087209,-0.4578765479731679
20070603100000,2007-06-03 10:00:00,0.48627270710868997,0.49999999999999994,-0.46168748825399364
20070603103000,2007-06-03 10:30:00,0.48627270710868997,0.3826834323650899,-0.46549115920038303
20070603110000,2007-06-03 11:00:00,0.48627270710868997,0.258819045102521,-0.469287483136184
20070603113000,2007-06-03 11:30:00,0.48627270710868997,0.13052619222005157,-0.47307638241025807
20070603120000,2007-06-03 12:00:00,0.48627270710868997,-3.216245299353273e-16,-0.47685777939829
20070603123000,2007-06-03 12:30:00,0.48627270710868997,-0.13052619222005177,-0.480631596504282
20070603130000,2007-06-03 13:00:00,0.48627270710868997,-0.2588190451025208,-0.4843977561622129
20070603133000,2007-06-03 13:30:00,0.48627270710868997,-0.38268343236508967,-0.48815618083772133
20070603140000,2007-06-03 14:00:00,0.48627270710868997,-0.5000000000000001,-0.4919067930295286
20070603143000,2007-06-03 14:30:00,0.48627270710868997,-0.6087614290087207,-0.4956495152713635
20070603150000,2007-06-03 15:00:00,0.48627270710868997,-0.7071067811865475,-0.4993842701331001
20070603153000,2007-06-03 15:30:00,0.48627270710868997,-0.7933533402912349,-0.5031109802227816
20070603160000,2007-06-03 16:00:00,0.48627270710868997,-0.8660254037844385,-0.506829568188008
20070603163000,2007-06-03 16:30:00,0.48627270710868997,-0.9238795325112865,-0.5105399567174496
20070603170000,2007-06-03 17:00:00,0.48627270710868997,-0.9659258262890681,-0.5142420685426653
20070603173000,2007-06-03 17:30:00,0.48627270710868997,-0.9914448613738104,-0.5179358264393042
20070603180000,2007-06-03 18:00:00,0.48627270710868997,-1.0,-0.521621153229154
20070603183000,2007-06-03 18:30:00,0.48627270710868997,-0.9914448613738105,-0.5252979717811501
20070603190000,2007-06-03 19:00:00,0.48627270710868997,-0.9659258262890684,-0.5289662050134007
20070603193000,2007-06-03 19:30:00,0.48627270710868997,-0.9238795325112866,-0.5326257758944367
20070603200000,2007-06-03 20:00:00,0.48627270710868997,-0.8660254037844386,-0.5362766074448894
20070603203000,2007-06-03 20:30:00,0.48627270710868997,-0.7933533402912352,-0.5399186227389436
20070603210000,2007-06-03 21:00:00,0.48627270710868997,-0.7071067811865477,-0.5435517449060112
20070603213000,2007-06-03 21:30:00,0.48627270710868997,-0.608761429008721,-0.5471758971320231
20070603220000,2007-06-03 22:00:00,0.48627270710868997,-0.5000000000000004,-0.550791002661238
20070603223000,2007-06-03 22:30:00,0.48627270710868997,-0.38268343236508956,-0.554396984797347
20070603230000,2007-06-03 23:00:00,0.48627270710868997,-0.2588190451025207,-0.5579937669054934
20070603233000,2007-06-03 23:30:00,0.48627270710868997,-0.13052619222005168,-0.5615812724133022
20070604000000,2007-06-04 00:00:00,0.4711595076738638,0.0,-0.5651594248126343
20070604003000,2007-06-04 00:30:00,0.4711595076738638,0.13052619222005157,-0.568728147661041
20070604010000,2007-06-04 01:00:00,0.4711595076738638,0.25881904510252074,-0.5722873645831577
20070604013000,2007-06-04 01:30:00,0.4711595076738638,0.38268343236508984,-0.5758369992721765
20070604020000,2007-06-04 02:00:00,0.4711595076738638,0.49999999999999994,-0.5793769754915161
20070604023000,2007-06-04 02:30:00,0.4711595076738638,0.6087614290087207,-0.582907217075982
20070604030000,2007-06-04 03:00:00,0.4711595076738638,0.7071067811865476,-0.5864276479334534
20070604033000,2007-06-04 03:30:00,0.4711595076738638,0.7933533402912352,-0.5899381920462348
20070604040000,2007-06-04 04:00:00,0.4711595076738638,0.8660254037844386,-0.5934387734725084
20070604043000,2007-06-04 04:30:00,0.4711595076738638,0.9238795325112867,-0.5969293163476981
20070604050000,2007-06-04 05:00:00,0.4711595076738638,0.9659258262890683,-0.6004097448860666
20070604053000,2007-06-04 05:30:00,0.4711595076738638,0.9914448613738104,-0.6038799833820525
20070604060000,2007-06-04 06:00:00,0.4711595076738638,1.0,-0.6073399562115973
20070604063000,2007-06-04 06:30:00,0.4711595076738638,0.9914448613738104,-0.6107895878336381
20070604070000,2007-06-04 07:00:00,0.4711595076738638,0.9659258262890683,-0.614228802791618
20070604073000,2007-06-04 07:30:00,0.4711595076738638,0.9238795325112867,-0.6176575257146922
20070604080000,2007-06-04 08:00:00,0.4711595076738638,0.8660254037844387,-0.6210756813191979
20070604083000,2007-06-04 08:30:00,0.4711595076738638,0.7933533402912354,-0.6244831944100853
20070604090000,2007-06-04 09:00:00,0.4711595076738638,0.7071067811865476,-0.6278799898822204
20070604093000,2007-06-04 09:30:00,0.4711595076738638,0.6087614290087209,-0.6312659927218505
20070604100000,2007-06-04 10:00:00,0.4711595076738638,0.49999999999999994,-0.6346411280078158
20070604103000,2007-06-04 10:30:00,0.4711595076738638,0.3826834323650899,-0.6380053209130957
20070604110000,2007-06-04 11:00:00,0.4711595076738638,0.258819045102521,-0.6413584967061724
20070604113000,2007-06-04 11:30:00,0.4711595076738638,0.13052619222005157,-0.6447005807520508
20070604120000,2007-06-04 12:00:00,0.4711595076738638,-3.216245299353273e-16,-0.6480314985140241
20070604123000,2007-06-04 12:30:00,0.4711595076738638,-0.13052619222005177,-0.6513511755547687
20070604130000,2007-06-04 13:00:00,0.4711595076738638,-0.2588190451025208,-0.654659537537734
20070604133000,2007-06-04 13:30:00,0.4711595076738638,-0.38268343236508967,-0.6579565102284551
20070604140000,2007-06-04 14:00:00,0.4711595076738638,-0.5000000000000001,-0.6612420194958908
20070604143000,2007-06-04 14:30:00,0.4711595076738638,-0.6087614290087207,-0.6645159913138199
20070604150000,2007-06-04 15:00:00,0.4711595076738638,-0.7071067811865475,-0.6677783517619523
20070604153000,2007-06-04 15:30:00,0.4711595076738638,-0.7933533402912349,-0.6710290270273951
20070604160000,2007-06-04 16:00:00,0.4711595076738638,-0.8660254037844385,-0.6742679434058811
20070604163000,2007-06-04 16:30:00,0.4711595076738638,-0.9238795325112865,-0.677495027303156
20070604170000,2007-06-04 17:00:00,0.4711595076738638,-0.9659258262890681,-0.6807102052360897
20070604173000,2007-06-04 17:30:00,0.4711595076738638,-0.9914448613738104,-0.6839134038340958
20070604180000,2007-06-04 18:00:00,0.4711595076738638,-1.0,-0.6871045498404412
20070604183000,2007-06-04 18:30:00,0.4711595076738638,-0.9914448613738105,-0.6902835701133809
20070604190000,2007-06-04 19:00:00,0.4711595076738638,-0.9659258262890684,-0.6934503916275743
20070604193000,2007-06-04 19:30:00,0.4711595076738638,-0.9238795325112866,-0.6966049414751413
20070604200000,2007-06-04 20:00:00,0.4711595076738638,-0.8660254037844386,-0.6997471468671842
20070604203000,2007-06-04 20:30:00,0.4711595076738638,-0.7933533402912352,-0.7028769351349037
20070604210000,2007-06-04 21:00:00,0.4711595076738638,-0.7071067811865477,-0.7059942337307479
20070604213000,2007-06-04 21:30:00,0.4711595076738638,-0.608761429008721,-0.7090989702299669
20070604220000,2007-06-04 22:00:00,0.4711595076738638,-0.5000000000000004,-0.7121910723313748
20070604223000,2007-06-04 22:30:00,0.4711595076738638,-0.38268343236508956,-0.7152704678591343
20070604230000,2007-06-04 23:00:00,0.4711595076738638,-0.2588190451025207,-0.7183370847634791
20070604233000,2007-06-04 23:30:00,0.4711595076738638,-0.13052619222005168,-0.7213908511224276
20070605000000,2007-06-05 00:00:00,0.4559066935084588,0.0,-0.7244316951426323
20070605003000,2007-06-05 00:30:00,0.4559066935084588,0.13052619222005157,-0.7274595451607021
20070605010000,2007-06-05 01:00:00,0.4559066935084588,0.25881904510252074,-0.7304743296444933
20070605013000,2007-06-05 01:30:00,0.4559066935084588,0.38268343236508984,-0.7334759771943087
20070605020000,2007-06-05 02:00:00,0.4559066935084588,0.49999999999999994,-0.7364644165440819
20070605023000,2007-06-05 02:30:00,0.4559066935084588,0.6087614290087207,-0.739439576562537
20070605030000,2007-06-05 03:00:00,0.4559066935084588,0.7071067811865476,-0.7424013862544835
20070605033000,2007-06-05 03:30:00,0.4559066935084588,0.7933533402912352,-0.74534977476196
20070605040000,2007-06-05 04:00:00,0.4559066935084588,0.8660254037844386,-0.7482846713655558
20070605043000,2007-06-05 04:30:00,0.4559066935084588,0.9238795325112867,-0.7512060054853098
20070605050000,2007-06-05 05:00:00,0.4559066935084588,0.9659258262890683,-0.7541137066822872
