filename,vel_ir_x_1,vel_ir_y_1,vel_ir_x_2,vel_ir_y_2,vel_ir_x_3,vel_ir_y_3,vel_ir_x_4,vel_ir_y_4,vel_ir_x_5,vel_ir_y_5,vel_ir_x_6,vel_ir_y_6,vel_ir_x_7,vel_ir_y_7,vel_ir_x_8,vel_ir_y_8,vel_wv_x_1,vel_wv_y_1,vel_wv_x_2,vel_wv_y_2,vel_wv_x_3,vel_wv_y_3,vel_wv_x_4,vel_wv_y_4,vel_wv_x_5,vel_wv_y_5,vel_wv_x_6,vel_wv_y_6,vel_wv_x_7,vel_wv_y_7,vel_wv_x_8,vel_wv_y_8
20091213210000,-2.355601283026413,16.522690044322484,-3.805359039080919,14.662639524809707,-2.8692758797213087,15.631036836948505,-2.823409818818938,14.976504923901041,-3.6745108420634547,16.795999628384788,-3.410272799401593,16.15543617267073,-3.6796038949189724,19.17780852005878,-3.9500422131988038,20.7867183720594,1.848260595686209,35.48545705768424,-0.4948434254055369,33.867040532580496,-1.64038247487746,33.64045356927916,-1.4025181290066093,32.96819714755877,-1.716602494143183,31.78270049163693,-1.4733554904361796,31.106839690374034,-1.8430122516354888,28.759102375052727,-3.8243509922042445,28.04868380483073
20091214000000,-8.320429489468083,11.61423719290531,-7.699480609947376,10.780024947075361,-7.311458926421302,12.851379880939957,-8.144569172983813,12.213960406389676,-8.667656470078688,12.11798614251499,-9.451747061222713,11.65406969182511,-10.2614123476478,11.863059422642467,-12.040117566047783,12.694345789099613,-8.144385207783092,34.13081783236879,-7.731923576821102,33.26405439483985,-6.945661978746273,32.51203730506619,-5.803396060932146,31.60139409711961,-4.4604757351972735,31.64164070716271,-2.924279796959001,32.79786833438591,-1.2880919319207316,34.36640776077673,-1.5311691278496087,36.46852072766902
20091214030000,-4.5712016948364065,7.562975199717395,-4.646826699489855,7.377946051022478,-4.61041544265747,7.704656358718872,-3.8751522046975055,9.764969358524194,-4.322264208954085,9.508699128954493,-4.415716186407441,10.917795811149714,-4.342235371096914,10.444304204269544,-4.98230245161944,11.16943093767902,-1.3465942590022988,23.629003716714728,-2.338029732799712,23.610536247719335,-2.5062047714561224,24.815750686645508,-1.216318110326906,27.835975515956697,-0.602816230028509,28.15527999322837,-0.8097925051879554,28.176164063391408,-1.0598773460672153,28.01026056337873,-1.2559227728021563,29.97949628776412
20091214060000,-5.858719068807321,2.2211708980840403,-5.05522493095625,2.4919310818492835,-4.540925986826692,3.7004282782322058,-4.13847033295498,3.8357999871840676,-3.442029010250236,6.173316068135172,-3.4025747398424313,8.05082665415569,-3.855468587296252,8.546551801985366,-4.507280046224614,8.28010645576366,0.5690487382373401,11.402198544749012,1.403159333402679,13.939025271506537,1.9375395782772435,17.912675385061466,1.9382927706495103,20.55794431620913,1.3530221804377691,21.277784565907677,-0.015196452792375404,21.6407127352132,-1.1471032339704563,22.601401210898782,-3.467830692894974,25.07693489821373
20091214090000,-1.0380943957881354,8.065602322842212,1.7319043203205984,12.977158199917447,2.8953199720916256,15.237294840220674,3.69555756217661,16.05973920043972,4.908713009645056,16.971759532869097,4.519176043117093,17.423072838106755,2.353100328956698,17.108285259238272,0.3148367502220305,16.130000584953585,0.9332686629681353,14.73568595723903,1.9643873028417311,16.40054225062465,2.4100319316196015,17.193268474553026,2.378762503003236,18.301583989461264,1.929715632054248,20.023580826318312,0.9841613101968958,22.536461352891997,0.6704916629005121,23.673697704691524,0.3767077234028715,24.02312146227423
20091214120000,4.615309865762156,12.015285627216311,4.88476943504345,13.664066005397487,4.399629992352226,12.69601383265548,3.7266858037727126,12.401681157301098,2.956245379131645,12.737656505814217,1.6887724974097211,11.28591730570119,1.1742423113773484,11.272931009196718,0.16749362581429508,10.831056710061697,5.069146750666571,29.631735957260673,5.639657214239195,27.850399956688868,5.685282837980845,28.00333308047197,4.886318224654269,28.177486271719047,3.7826402557503407,28.117112133693407,2.747941106980413,28.609250547544715,1.623533189987912,28.89574466813207,0.9815529325961792,29.35593222206842
20091214150000,1.8751075348110064,-1.6000585866206927,1.2258495604269788,-1.0677582737052806,0.058929679349273824,-0.6957266538002433,-0.6528987297418988,0.2999628888981019,-0.34833527964423766,3.326796758289028,0.3712395149171983,4.00227885454376,-0.14672932045540502,5.512199998648697,-0.4304154676427748,7.5180106649438105,14.206884607355645,42.91265192775862,13.545911465321216,42.0538185623673,11.939553726376511,41.36151962580643,10.169919856682352,40.67831561825425,8.116057616131403,38.562425896902056,7.050149934479569,37.63719854011634,5.476305328244702,34.56564816916828,4.0187749493372085,33.275626959382336
20091214180000,7.783422060469364,-2.314266527930261,6.606762359985372,-0.7734514778879072,5.283873836493949,-2.94708837938456,0.7887165900495063,-3.910992548224472,-1.440072089819013,0.598092101890397,-1.2726227831184327,0.7505611836426088,1.6224201570377466,5.704482571090878,0.36810389878849453,8.299174562226831,9.858961145928566,45.989760811447255,8.540094320547013,47.08234401884533,7.248013609857387,45.807331487706406,6.58842663506272,43.41282413265855,7.5016646477779325,40.39493670515857,7.6138740007955645,39.68082042061603,7.875808821600348,38.92094673776766,7.908768081324533,38.46622954502544
20091214210000,0.3649875975443401,-4.956624260874114,0.15112620912874933,-4.088169822069814,0.17322312622942887,-3.5317834682806195,-0.8610642570789675,-1.1490563652843928,-1.9689892148861752,0.9603713364429107,-2.6951797186819353,3.387974970193886,-2.706602116727008,3.292418379024383,-3.24857763171672,6.435096524781704,4.315642146096713,44.14212577930395,3.9796136934591564,45.06442204270838,4.542366338868355,45.65828368724206,6.343042021301096,45.6768434554466,6.8061797783122495,45.30553276345149,7.164097723228746,44.111853726704915,6.4241650889543935,43.09431187096404,6.117021637116004,40.50147778863936
20091215000000,-7.787188276648521,3.5274616937327665,-7.859816687570201,3.5531948393364874,-8.113821515484767,4.159869958735191,-7.405283847566642,4.549848252797211,-7.216803254411837,4.077158756215895,-7.800859465552486,4.362223647990965,-6.963233358402579,5.453778852823727,-6.973311285524332,6.102945364529551,11.570062750577927,47.980925464630126,11.580749317896451,49.73920813910395,11.515482495812808,49.72947995101704,10.741395666901495,48.52548709923113,9.400030699025153,45.992241770180655,7.96001093285548,43.202818182367835,6.214278484761036,41.09017307034842,5.738109228124953,40.521050295349006
